ASASSN_id,distance,distance_low,distance_high,g_mag,Gaia_name,G_mag,G_mag_err,abs_mag_G,abs_mag_G_low,abs_mag_G_high,ext_correct_G,ext_correct_G_low,ext_correct_G_high,BP_RP,BP_RP_err,BP_RP_0,BP_RP_0_err,J_mag,J_mag_err,K_mag,K_mag_err,abs_mag_J,abs_mag_J_low,abs_mag_J_high,ext_correct_J,ext_correct_J_low,ext_correct_J_high,ext_correct_K,ext_correct_K_low,ext_correct_K_high,FinalType,ML_classifier_type,visual_classification_type,VSX_type,VSX_RA,VSX_Dec,VSX_name
345493,3457,3327,3590,13.605,Gaia DR3 5786210109022411008,13.351,0.010,+0.237,+0.320,+0.155,0.421,0.206,0.421,+0.816,0.040,+0.610,0.040,12.056,0.023,11.719,0.025,-0.763,-0.680,-0.845,0.126,0.126,0.126,0.054,0.054,0.054,RRAB,RRL_ab,NA,RRAB,212.46129,-77.97672,ASAS J140950-7758.6
300647954869,5098,4584,5731,14.479,Gaia DR3 3667066343163330688,14.398,0.010,+0.861,+1.092,+0.607,0.000,0.000,0.000,+0.463,0.042,+0.463,0.042,13.701,0.024,13.426,0.050,+0.164,+0.395,-0.090,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,212.48843,+1.44144,CSS_J140957.2+012629
558345924565,2319,1370,3247,11.947,Gaia DR3 5845900739867576448,11.594,0.004,-0.991,+0.170,-1.721,0.758,0.362,0.758,+0.821,0.011,+0.451,0.014,10.593,0.026,10.198,0.019,-1.460,-0.312,-2.190,0.226,0.221,0.226,0.097,0.095,0.097,RRC,DSCT,RRC,EC|RRC|DSCT|DSCTr|ESD,212.49704,-70.77908,ASAS J140959-7046.7
369367542324,3358,3173,3591,13.940,Gaia DR3 3644016078319629056,13.635,0.023,+0.932,+1.055,+0.786,0.073,0.036,0.073,+0.567,0.100,+0.531,0.100,13.088,0.022,12.742,0.026,+0.436,+0.559,+0.290,0.022,0.022,0.022,0.009,0.009,0.009,RRAB,RRL_ab,NA,RRAB,212.52850,-5.53303,V0528 Vir
223339063665,9438,7174,13023,15.129,Gaia DR3 3644513710410573440,15.015,0.011,+0.141,+0.736,-0.559,0.000,0.000,0.000,+0.427,0.045,+0.427,0.045,14.356,0.030,14.166,0.068,-0.518,+0.077,-1.218,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,212.53004,-3.90803,CSS_J141007.2-035428
661427901935,6276,5411,7518,14.959,Gaia DR3 6215846510959899648,14.531,0.021,+0.321,+0.643,-0.072,0.222,0.109,0.222,+0.617,0.074,+0.508,0.074,13.749,0.026,13.399,0.042,-0.305,+0.017,-0.698,0.066,0.066,0.066,0.028,0.028,0.028,RRAB,RRL_ab,NA,RRAB,220.03015,-32.85858,SSS_J144007.2-325131
489626866600,7536,6333,9485,15.269,Gaia DR3 6223666138872439424,14.978,0.015,+0.326,+0.704,-0.173,0.266,0.130,0.266,+0.660,0.072,+0.530,0.072,13.882,0.029,13.588,0.053,-0.584,-0.206,-1.083,0.080,0.080,0.080,0.034,0.034,0.034,RRAB,RRL_ab,NA,RRAB,220.03338,-25.67926,SSS_J144008.0-254045
420906838855,5353,4532,6531,15.471,Gaia DR3 6104798142957734272,15.265,0.012,+1.306,+1.668,+0.874,0.316,0.154,0.316,+0.712,0.052,+0.558,0.052,14.032,0.021,13.923,0.049,+0.295,+0.657,-0.137,0.094,0.094,0.094,0.040,0.040,0.040,RRAB,RRL_ab,NA,RRAB,220.06000,-40.49806,V0542 Cen
257699257969,7555,5959,9900,16.079,Gaia DR3 3654813969698913408,16.103,0.013,+1.712,+2.227,+1.125,0.000,0.000,0.000,+0.614,0.065,+0.614,0.065,14.902,0.046,14.726,0.127,+0.511,+1.026,-0.076,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,220.06292,+0.72714,CSS_J144015.1+004338
257698323756,4872,4376,5563,15.680,Gaia DR3 5792837007345155712,15.448,0.012,+1.606,+1.840,+1.318,0.403,0.197,0.403,+0.795,0.049,+0.598,0.049,14.341,0.040,14.024,0.059,+0.782,+1.016,+0.494,0.120,0.120,0.120,0.052,0.052,0.052,RRAB,RRL_ab,NA,RRAB,220.06893,-76.10105,ASASSN-V J144016.55-760603.8
523986850258,2058,1991,2145,14.878,Gaia DR3 6230019323216057856,14.219,0.003,+2.410,+2.482,+2.320,0.242,0.118,0.242,+1.249,0.005,+1.131,0.005,12.581,0.024,11.968,0.024,+0.942,+1.014,+0.852,0.072,0.072,0.072,0.031,0.031,0.031,NEED,NonVar,need,RRAB,220.07308,-24.19103,1SWASP J144017.54-241127.7
498216836252,4920,4321,5900,14.838,Gaia DR3 6216804567840562048,14.545,0.008,+0.851,+1.133,+0.457,0.234,0.114,0.234,+0.731,0.031,+0.617,0.031,13.559,0.029,13.225,0.033,+0.029,+0.311,-0.365,0.070,0.070,0.070,0.030,0.030,0.030,RRAB,RRL_ab,NA,RRAB,220.08918,-31.83526,SSS_J144021.4-315007
661427817292,6263,5224,7510,15.205,Gaia DR3 6215116508256957184,15.527,0.011,+1.306,+1.700,+0.912,0.237,0.116,0.237,+0.517,0.047,+0.401,0.047,14.744,0.043,14.686,0.109,+0.689,+1.083,+0.295,0.071,0.071,0.071,0.030,0.030,0.030,RRC,RRL_c,NA,RRD,220.09449,-34.65663,SSS_J144022.6-343924
51540787639,8263,7127,10050,15.960,Gaia DR3 1694795336248137088,15.615,0.016,+1.029,+1.350,+0.604,0.000,0.000,0.000,+0.566,0.067,+0.566,0.067,14.811,0.040,14.491,0.075,+0.225,+0.546,-0.200,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,220.09987,+69.34578,SERIV 34
481037519838,3024,2904,3171,13.371,Gaia DR3 1185666373926958080,13.332,0.007,+0.929,+1.017,+0.826,0.000,0.000,0.000,+0.346,0.026,+0.346,0.026,12.881,0.022,12.679,0.028,+0.478,+0.566,+0.375,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,220.10329,+13.86300,NSVS 10548944
661428944808,7535,6340,9327,14.922,Gaia DR3 1618506649668056576,15.786,0.013,+1.401,+1.776,+0.937,0.000,0.000,0.000,+0.626,0.055,+0.626,0.055,14.984,0.038,14.622,0.081,+0.599,+0.974,+0.135,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,220.10377,+60.90996,PS1-3PI J144024.90+605435.8
25770087047,5902,5234,6627,15.400,Gaia DR3 1619036305034756736,15.135,0.012,+1.183,+1.444,+0.931,0.097,0.047,0.097,+0.610,0.048,+0.563,0.048,14.189,0.026,13.854,0.040,+0.305,+0.566,+0.053,0.029,0.029,0.029,0.012,0.012,0.012,RRAB,RRL_ab,NA,RRAB,220.10457,+63.19270,LINEAR 12650705
489626893203,4788,4337,5338,14.579,Gaia DR3 6203003223013191424,14.493,0.012,+0.830,+1.045,+0.594,0.262,0.128,0.262,+0.665,0.052,+0.537,0.052,13.622,0.026,13.275,0.041,+0.143,+0.358,-0.093,0.078,0.078,0.078,0.033,0.033,0.033,RRAB,RRL_ab,NA,RRAB,220.10842,-35.07512,SSS_J144025.9-350430
246456,8978,7733,11694,15.843,Gaia DR3 5773410732822665344,15.621,0.010,+0.414,+0.738,-0.160,0.441,0.215,0.441,+0.971,0.041,+0.756,0.041,14.495,0.036,13.994,0.081,-0.403,-0.079,-0.977,0.132,0.132,0.132,0.056,0.056,0.056,RRAB,RRL_ab,NA,RRAB,220.11693,-79.85877,ASASSN-V J144028.10-795131.5
206159584652,2490,2334,2647,13.303,Gaia DR3 1235065369778588032,12.964,0.018,+0.983,+1.123,+0.850,0.000,0.000,0.000,+0.583,0.073,+0.583,0.073,12.065,0.021,11.838,0.021,+0.084,+0.224,-0.049,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB/BL,220.13588,+17.59925,LW Boo
163209076176,4433,4156,4795,14.213,Gaia DR3 5785667263816180864,14.070,0.009,+0.452,+0.592,+0.281,0.385,0.188,0.385,+0.564,0.038,+0.376,0.038,13.186,0.023,13.024,0.039,-0.162,-0.022,-0.333,0.115,0.115,0.115,0.049,0.049,0.049,RRC,RRL_c,NA,RRC,220.13883,-78.32072,V0344 Aps
369367443360,7073,5743,8912,15.517,Gaia DR3 3655519890523807104,15.250,0.019,+0.832,+1.284,+0.330,0.170,0.083,0.170,+0.676,0.074,+0.593,0.074,14.381,0.035,14.123,0.071,+0.082,+0.534,-0.420,0.051,0.051,0.051,0.022,0.022,0.022,RRAB,RRL_ab,NA,RRAB,220.16391,+2.00166,LINEAR 12361500
566936803575,2801,2687,2914,13.069,Gaia DR3 6216799276440663040,12.745,0.011,+0.289,+0.380,+0.204,0.219,0.107,0.219,+0.708,0.040,+0.601,0.040,11.759,0.021,11.369,0.025,-0.543,-0.452,-0.628,0.065,0.065,0.065,0.028,0.028,0.028,RRAB,RRL_ab,NA,RRAB,220.16399,-31.98897,V1361 Cen
300647856696,4636,4289,5010,14.092,Gaia DR3 6324032858790054272,13.760,0.010,+0.187,+0.356,+0.019,0.242,0.118,0.242,+0.708,0.043,+0.590,0.043,12.638,0.022,12.406,0.026,-0.765,-0.596,-0.933,0.072,0.072,0.072,0.031,0.031,0.031,RRAB,RRL_ab,NA,RRAB,220.16517,-11.60183,NSVS 16148627
661427549993,99999,99999,99999,11.623,Gaia DR3 5848083240388883328,20.994,0.031,+9.999,+9.999,+9.999,0.680,0.332,0.680,+0.000,9.999,-0.332,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.203,0.203,0.203,0.087,0.087,0.087,RRAB,RRL_ab,NA,RR,220.17000,-68.38800,UNSW-V 773
309237950416,6917,5283,9106,16.352,Gaia DR3 6285032906474899456,15.979,0.019,+1.513,+2.099,+0.916,0.266,0.130,0.266,+0.675,0.080,+0.545,0.080,15.104,0.036,14.758,0.092,+0.824,+1.410,+0.227,0.080,0.080,0.080,0.034,0.034,0.034,RRAB,RRL_ab,NA,RRAB,220.18179,-17.94266,SEKBO 107796.545
300648993821,9680,7244,13597,15.717,Gaia DR3 6324007879260200448,15.470,0.012,+0.323,+0.952,-0.415,0.218,0.107,0.218,+0.740,0.052,+0.633,0.052,14.603,0.036,14.227,0.072,-0.391,+0.238,-1.129,0.065,0.065,0.065,0.028,0.028,0.028,RRAB,RRL_ab,NA,RRAB,220.19368,-11.83203,Loneos-RR 401
661427718477,7045,5516,8888,15.471,Gaia DR3 6101655120250044032,15.173,0.015,+0.633,+1.164,+0.128,0.301,0.147,0.301,+0.726,0.064,+0.579,0.064,14.218,0.029,13.947,0.054,-0.111,+0.420,-0.616,0.090,0.090,0.090,0.039,0.039,0.039,RRAB,RRL_ab,NA,RRAB,220.20860,-41.35865,SSS_J144050.1-412131
523986341544,3152,2888,3471,14.283,Gaia DR3 6222687126847176192,13.825,0.018,+1.041,+1.231,+0.832,0.291,0.142,0.291,+0.662,0.072,+0.520,0.072,13.032,0.024,12.656,0.030,+0.452,+0.642,+0.243,0.087,0.087,0.087,0.037,0.037,0.037,RRAB,RRL_ab,NA,RRAB,220.21129,-26.91375,V0677 Hya
566936223279,5779,5292,6208,13.970,Gaia DR3 6202986318021888896,13.353,0.003,-0.724,-0.533,-0.880,0.268,0.131,0.268,+1.539,0.005,+1.408,0.005,11.415,0.025,10.503,0.023,-2.474,-2.283,-2.630,0.080,0.080,0.080,0.034,0.034,0.034,CONSTANT,NonVar,constant,RRAB,220.21867,-35.22811,SSS_J144052.5-351341
309238784916,4846,4259,5878,14.903,Gaia DR3 6278677316949625728,14.757,0.013,+1.088,+1.368,+0.669,0.242,0.118,0.242,+0.773,0.052,+0.655,0.052,13.846,0.029,13.516,0.041,+0.347,+0.627,-0.072,0.072,0.072,0.072,0.031,0.031,0.031,RRAB,RRL_ab,NA,RRAB,220.23949,-22.55689,SSS_J144057.5-223325
128849600615,4010,3842,4191,13.589,Gaia DR3 1286745027628647040,13.599,0.004,+0.583,+0.676,+0.487,0.000,0.000,0.000,+0.346,0.010,+0.346,0.010,13.128,0.021,12.926,0.026,+0.112,+0.205,+0.016,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,220.24217,+33.27642,CSS_J144058.1+331635
584116318076,903,889,915,13.293,Gaia DR3 5877310321136832640,13.033,0.006,+2.725,+2.766,+2.689,0.530,0.255,0.537,+0.854,0.023,+0.595,0.024,11.738,0.031,11.462,0.034,+1.802,+1.837,+1.771,0.158,0.156,0.160,0.068,0.067,0.069,EW,EB_EC,EW,RRC|EC|ESD,220.25779,-62.42100,ASAS J144101-6225.2
377957674678,9134,7028,12519,15.729,Gaia DR3 3648570049323333504,15.267,0.027,+0.270,+0.839,-0.415,0.194,0.095,0.194,+0.611,0.107,+0.516,0.107,14.712,0.036,14.237,0.077,-0.149,+0.420,-0.834,0.058,0.058,0.058,0.025,0.025,0.025,RRAB,RRL_ab,NA,RRAB,220.31969,-2.99945,CSS_J144116.7-025958
523986553325,4887,3996,6421,15.299,Gaia DR3 6106471118616145664,15.402,0.010,+1.703,+2.140,+1.110,0.254,0.124,0.254,+0.574,0.040,+0.450,0.040,14.512,0.032,14.221,0.071,+0.991,+1.428,+0.398,0.076,0.076,0.076,0.033,0.033,0.033,RRC,RRL_c,NA,RRD,220.32224,-37.54921,SSS_J144117.4-373256
377957883944,5762,4766,6803,15.568,Gaia DR3 6218859516416281984,15.434,0.013,+1.389,+1.801,+1.028,0.242,0.118,0.242,+0.462,0.061,+0.344,0.061,14.777,0.035,14.488,0.083,+0.902,+1.314,+0.541,0.072,0.072,0.072,0.031,0.031,0.031,RRC,RRL_c,NA,RRC,220.34062,-29.27023,SSS_J144121.7-291613
661427554402,4527,2750,6794,14.940,Gaia DR3 5848398697184226944,20.352,0.006,+9.999,+9.999,+9.999,1.024,0.427,1.024,+1.078,0.099,+0.578,0.123,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.306,0.261,0.306,0.131,0.112,0.131,RRC,EB_ED,RRC,RRC,220.35404,-67.06108,ASASSN-V J144124.97-670339.9
317827625193,99999,99999,99999,15.237,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,0.218,0.107,0.218,+0.000,9.999,-0.107,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.065,0.065,0.065,0.028,0.028,0.028,RRAB,RRL_ab,NA,RRAB,220.36664,-20.64341,SSS_J144128.0-203836
532576473645,5928,4674,7769,15.710,Gaia DR3 3656617855963479936,15.574,0.012,+1.661,+2.178,+1.074,0.048,0.024,0.048,+0.627,0.054,+0.603,0.054,14.811,0.045,14.505,0.089,+0.932,+1.449,+0.345,0.014,0.014,0.014,0.006,0.006,0.006,RRAB,RRL_ab,NA,RRAB,220.37003,+3.86842,CSS_J144128.8+035206
549756951557,6733,5567,8373,15.694,Gaia DR3 6281497323756958592,15.299,0.021,+0.892,+1.305,+0.419,0.266,0.130,0.266,+0.570,0.087,+0.440,0.087,14.649,0.038,14.399,0.092,+0.428,+0.841,-0.045,0.080,0.080,0.080,0.034,0.034,0.034,RRAB,RRL_ab,NA,RRAB,220.39538,-19.96283,SEKBO 121051.178
601295589454,2437,2318,2552,14.317,Gaia DR3 5893364187295888384,14.006,0.015,+0.730,+0.861,+0.618,1.342,0.644,1.354,+1.053,0.058,+0.397,0.061,12.780,0.027,12.382,0.032,+0.445,+0.560,+0.342,0.401,0.394,0.404,0.172,0.169,0.173,RRAB,RRL_ab,NA,RRAB,220.42204,-55.39002,ASASSN-V J144141.34-552324.3
429497166840,4557,4082,5121,14.285,Gaia DR3 6279889769037364480,14.130,0.011,+0.522,+0.761,+0.268,0.315,0.154,0.315,+0.724,0.043,+0.570,0.043,13.231,0.025,12.869,0.036,-0.156,+0.083,-0.410,0.094,0.094,0.094,0.040,0.040,0.040,RRAB,RRL_ab,NA,RRAB,220.42998,-20.84052,LL Lib
661427681988,2831,2720,2956,13.770,Gaia DR3 5905783136719387520,13.611,0.006,+0.653,+0.740,+0.559,0.698,0.341,0.698,+0.868,0.026,+0.527,0.026,12.438,0.022,12.044,0.028,-0.030,+0.057,-0.124,0.208,0.208,0.208,0.089,0.089,0.089,RRAB,RRL_ab,NA,RRAB,220.43100,-47.66404,WISE J144143.4-473950
661428441676,3369,2857,4105,15.850,Gaia DR3 6229702801306205440,15.548,0.023,+2.644,+3.002,+2.215,0.266,0.130,0.266,+0.703,0.105,+0.573,0.105,14.655,0.033,14.369,0.079,+1.937,+2.295,+1.508,0.080,0.080,0.080,0.034,0.034,0.034,RRAB,RRL_ab,NA,RRAB,220.43947,-25.16651,SSS_J144145.5-250959
644245225205,908,898,918,13.040,Gaia DR3 5879013116654221184,12.691,0.006,+2.181,+2.213,+2.149,0.720,0.348,0.728,+0.913,0.023,+0.561,0.024,11.396,0.024,10.969,0.029,+1.391,+1.417,+1.365,0.215,0.213,0.217,0.092,0.091,0.093,EW,EB_EC,EW,EC|RRC,220.44637,-59.30603,ASAS J144147-5918.3
539560,8960,7598,11071,15.843,Gaia DR3 5769875764280876032,15.444,0.010,+0.272,+0.631,-0.187,0.410,0.200,0.410,+0.811,0.041,+0.611,0.041,14.401,0.030,13.856,0.056,-0.483,-0.124,-0.942,0.122,0.122,0.122,0.052,0.052,0.052,RRAB,RRL_ab,NA,RRAB,220.44951,-84.02646,ASASSN-V J144147.81-840135.2
317828690732,1614,1569,1656,14.191,Gaia DR3 5894963426924793088,13.747,0.003,+1.485,+1.552,+1.427,1.222,0.595,1.225,+0.999,0.007,+0.402,0.008,12.378,0.027,12.014,0.025,+0.973,+1.037,+0.917,0.365,0.363,0.366,0.156,0.156,0.157,RRC,RRL_e,NA,RRC,220.46766,-52.98387,ASASSN-V J144152.24-525901.9
137440315989,7773,7030,8660,14.700,Gaia DR3 1606813618385295360,14.459,0.013,-0.091,+0.127,-0.326,0.097,0.047,0.097,+0.483,0.055,+0.436,0.055,13.868,0.027,13.552,0.047,-0.614,-0.396,-0.849,0.029,0.029,0.029,0.012,0.012,0.012,RRAB,RRL_ab,NA,RRAB,220.47871,+53.94664,V0368 Boo
171799749836,8480,7237,10315,15.196,Gaia DR3 1285983512743696000,14.928,0.010,+0.286,+0.630,-0.139,0.000,0.000,0.000,+0.603,0.040,+0.603,0.040,13.976,0.029,13.713,0.039,-0.666,-0.322,-1.091,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,220.48063,+31.55777,LINEAR 12526629
652835793029,827,819,840,12.800,Gaia DR3 5879332765304522368,12.488,0.003,+2.296,+2.324,+2.254,0.604,0.292,0.613,+0.795,0.006,+0.500,0.009,11.357,0.023,10.963,0.021,+1.589,+1.613,+1.553,0.180,0.178,0.183,0.077,0.077,0.078,RRC,RRL_c,NA,RRC,220.49523,-58.53597,ASASSN-V J144158.85-583209.5
506807198459,4308,3929,4875,14.041,Gaia DR3 6203132553068240640,13.871,0.016,+0.478,+0.678,+0.209,0.222,0.109,0.222,+0.787,0.080,+0.678,0.080,12.677,0.028,12.538,0.031,-0.560,-0.360,-0.829,0.066,0.066,0.066,0.028,0.028,0.028,RRAB,RRL_ab,NA,RRAB,220.52335,-34.63458,ASAS J144206-3438.0
532576626063,1186,1159,1213,13.179,Gaia DR3 5850103764882076032,12.758,0.005,+1.801,+1.864,+1.739,0.587,0.280,0.600,+1.016,0.018,+0.729,0.022,11.449,0.022,11.094,0.038,+0.904,+0.958,+0.851,0.175,0.171,0.179,0.075,0.073,0.077,RRC,RRL_c,NA,EC|RRAB|ESD,220.52638,-63.95367,ASAS J144206-6357.3
506807099220,3440,3180,3735,14.064,Gaia DR3 5905834745047251968,13.935,0.012,+0.672,+0.843,+0.494,0.580,0.283,0.580,+0.811,0.049,+0.528,0.049,12.759,0.027,12.416,0.030,-0.097,+0.074,-0.275,0.173,0.173,0.173,0.074,0.074,0.074,RRAB,RRL_ab,NA,RRAB,220.54699,-47.14171,ASASSN-V J144211.28-470830.2
163210008069,2608,2414,2801,12.847,Gaia DR3 1280132014939378176,12.576,0.014,+0.494,+0.662,+0.339,0.000,0.000,0.000,+0.569,0.060,+0.569,0.060,11.673,0.023,11.408,0.020,-0.409,-0.241,-0.564,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,220.55571,+28.20656,SZ Boo
352188196966,3526,3316,3675,13.609,Gaia DR3 6230045093019569792,13.403,0.008,+0.376,+0.509,+0.286,0.291,0.142,0.291,+0.607,0.036,+0.465,0.036,12.614,0.023,12.291,0.023,-0.209,-0.076,-0.299,0.087,0.087,0.087,0.037,0.037,0.037,RRC,RRL_c,NA,RRD,220.55693,-24.40834,SSS_J144213.5-242432
627065381083,1695,1625,1783,15.199,Gaia DR3 6215655097156233856,15.121,0.003,+3.756,+3.848,+3.646,0.219,0.107,0.219,+0.831,0.005,+0.724,0.005,14.079,0.035,13.714,0.057,+2.868,+2.960,+2.758,0.065,0.065,0.065,0.028,0.028,0.028,RRAB,RRL_ab,NA,RRAB,220.56679,-33.23189,SSS_J144216.0-331354
25770984576,7471,6357,8999,15.394,Gaia DR3 1490114787107291904,15.131,0.005,+0.764,+1.115,+0.360,0.000,0.000,0.000,+0.644,0.017,+0.644,0.017,14.272,0.029,13.895,0.056,-0.095,+0.256,-0.499,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,220.58447,+43.02588,CSS_J144220.2+430133
377957906038,7578,5988,9150,15.128,Gaia DR3 3655561431447516416,15.029,0.012,+0.461,+0.973,+0.052,0.170,0.083,0.170,+0.546,0.047,+0.463,0.047,14.260,0.032,13.925,0.052,-0.189,+0.323,-0.598,0.051,0.051,0.051,0.022,0.022,0.022,RRC,RRL_c,NA,RRC,220.58667,+2.34339,LINEAR 12358313
352187966624,3908,3685,4156,13.754,Gaia DR3 1178272364388562304,13.522,0.009,+0.562,+0.690,+0.429,0.000,0.000,0.000,+0.673,0.040,+0.673,0.040,12.528,0.024,12.158,0.027,-0.432,-0.304,-0.565,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,220.60599,+11.03056,ASAS J144226+1101.8
549756034859,1608,1568,1652,13.577,Gaia DR3 5904525707740598400,13.547,0.006,+2.027,+2.081,+1.967,0.489,0.239,0.490,+0.832,0.023,+0.593,0.023,12.496,0.023,12.167,0.024,+1.319,+1.373,+1.260,0.146,0.146,0.146,0.063,0.063,0.063,RRC,RRL_c,NA,RRC,220.62044,-49.99149,WISE J144228.9-495929
438086835417,4329,3961,4649,14.512,Gaia DR3 6098559410906328576,14.239,0.009,+0.541,+0.734,+0.386,0.516,0.252,0.516,+0.845,0.036,+0.593,0.036,13.129,0.026,12.792,0.033,-0.207,-0.014,-0.362,0.154,0.154,0.154,0.066,0.066,0.066,RRAB,RRL_ab,NA,RRAB,220.62071,-45.24750,EG Lup
661428251273,5820,4032,8318,15.683,Gaia DR3 6222305218355140736,17.530,0.003,+9.999,+9.999,+9.999,0.242,0.118,0.242,+0.908,0.020,+0.790,0.020,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.072,0.072,0.072,0.031,0.031,0.031,RRAB,RRL_ab,NA,RRAB,220.63423,-28.34540,SSS_J144232.2-282043
429497465682,4478,3906,5527,14.770,Gaia DR3 6098888474118510976,14.727,0.008,+1.005,+1.301,+0.548,0.467,0.228,0.467,+0.612,0.036,+0.384,0.036,13.992,0.030,13.758,0.044,+0.598,+0.894,+0.141,0.139,0.139,0.139,0.060,0.060,0.060,RRC,RRL_c,NA,RRC,220.66434,-44.41721,SSS_J144239.3-442503
506806805448,3565,3313,3856,14.124,Gaia DR3 6222317862739198592,13.900,0.015,+0.849,+1.008,+0.678,0.291,0.142,0.291,+0.611,0.054,+0.469,0.054,13.072,0.023,12.855,0.030,+0.225,+0.384,+0.054,0.087,0.087,0.087,0.037,0.037,0.037,RRAB,RRL_ab,NA,RRAB/BL,220.66691,-28.13202,HI Hya
77309700995,3001,2848,3188,13.066,Gaia DR3 1591868059907638016,12.757,0.014,+0.371,+0.484,+0.239,0.000,0.000,0.000,+0.578,0.058,+0.578,0.058,12.198,0.021,11.851,0.019,-0.188,-0.075,-0.320,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,220.67413,+50.10665,LZ Boo
420907363067,5545,4783,6496,15.281,Gaia DR3 6104816216179486208,14.978,0.009,+0.981,+1.302,+0.638,0.277,0.135,0.277,+0.723,0.037,+0.588,0.037,14.001,0.023,13.632,0.041,+0.198,+0.519,-0.145,0.083,0.083,0.083,0.035,0.035,0.035,RRAB,RRL_ab,NA,RRAB,220.68533,-40.31255,ASASSN-V J144244.52-401845.0
627065909673,3862,3583,4134,14.339,Gaia DR3 6215159526649686912,14.227,0.009,+1.103,+1.266,+0.955,0.190,0.093,0.190,+0.524,0.037,+0.431,0.037,13.537,0.028,13.197,0.041,+0.546,+0.709,+0.398,0.057,0.057,0.057,0.024,0.024,0.024,RRC,RRL_c,NA,RRC,220.68662,-34.13843,SSS_J144244.8-340816
171799835997,4324,3961,4629,14.461,Gaia DR3 1490022118892816128,14.230,0.012,+1.051,+1.241,+0.903,0.000,0.000,0.000,+0.659,0.053,+0.659,0.053,13.555,0.024,13.236,0.035,+0.376,+0.566,+0.228,0.000,0.000,0.000,0.000,0.000,0.000,RRAB,RRL_ab,NA,RRAB,220.70154,+42.52508,MM Boo
661427694904,8139,5675,10447,16.297,Gaia DR3 6098554703622022144,16.473,0.014,+1.404,+2.187,+0.862,0.516,0.252,0.516,+0.840,0.070,+0.588,0.070,15.438,0.051,15.287,0.166,+0.731,+1.514,+0.189,0.154,0.154,0.154,0.066,0.066,0.066,RRAB,RRL_ab,NA,RRAB,220.71145,-45.39670,ASASSN-V J144250.73-452347.6
25770086252,5700,5197,6273,14.390,Gaia DR3 1620523635029890688,14.310,0.008,+0.410,+0.610,+0.202,0.121,0.059,0.121,+0.370,0.031,+0.311,0.031,13.880,0.024,13.630,0.036,+0.065,+0.265,-0.143,0.036,0.036,0.036,0.015,0.015,0.015,RRC,RRL_c,NA,RRC,220.71904,+63.20701,V0468 Dra
446677318975,4875,3966,6353,16.610,Gaia DR3 6222841191618402304,16.246,0.026,+2.515,+2.963,+1.940,0.291,0.142,0.291,+0.653,0.104,+0.511,0.104,15.419,0.065,15.110,0.131,+1.892,+2.340,+1.317,0.087,0.087,0.087,0.037,0.037,0.037,RRAB,RRL_ab,NA,RRAB,220.73021,-26.20253,SERIV 65
498216583981,5056,4288,5930,15.540,Gaia DR3 6105305533213303168,15.269,0.020,+1.428,+1.786,+1.082,0.322,0.157,0.322,+0.712,0.081,+0.555,0.081,14.269,0.035,13.819,0.052,+0.654,+1.012,+0.308,0.096,0.096,0.096,0.041,0.041,0.041,RRAB,RRL_ab,NA,RRAB,220.74974,-39.18560,SSS_J144259.9-391108
455266837797,5966,4869,8697,15.681,Gaia DR3 6101708893239254400,15.656,0.011,+1.459,+1.900,+0.640,0.319,0.156,0.319,+0.733,0.048,+0.577,0.048,14.707,0.035,14.172,0.066,+0.734,+1.175,-0.085,0.095,0.095,0.095,0.041,0.041,0.041,RRAB,RRL_ab,NA,RRAB,220.78725,-41.04325,SSS_J144309.0-410236
549755849370,6580,5341,8090,15.393,Gaia DR3 6105641743250530688,15.101,0.021,+0.794,+1.247,+0.345,0.216,0.105,0.216,+0.635,0.097,+0.530,0.097,14.368,0.049,14.020,0.078,+0.213,+0.666,-0.236,0.064,0.064,0.064,0.028,0.028,0.028,RRAB,RRL_ab,NA,RRAB,220.79437,-38.20293,V0547 Cen
