  MEAN MEDIAN    ASASSN_ID
15.558 15.533 661428758657
15.079 15.097 661428816114
15.063 15.157 369368220555
13.387 13.441 111670110620
14.976 14.955 601295452103
14.347 14.348 481036792561
14.433 14.429 446677460486
15.557 15.610 661428737475
15.985 15.942 240518214555
15.018 15.013 661428208711
13.583 13.664 661428383847
14.932 15.057  34361093338
14.369 14.418 661428815527
15.406 15.425 137439789414
15.123 15.117 515396202786
14.361 14.360 197568907023
15.317 15.488 111669905671
14.514 14.520 498216906979
14.660 14.660 455267336524
15.174 15.208 283467847257
10.961 10.911 206159240330
14.577 14.578 171798762715
12.684 12.705  42949992696
16.022 15.999 661427963418
15.276 15.288 163208819965
16.419 16.294 661427731000
12.898 12.878 343597827552
15.509 15.575 463857615480
15.507 15.451 661427732286
15.439 15.485 661428746498
12.978 12.954 309238892478
12.255 12.249 300648247412
14.284 14.274 661428458486
15.792 15.931 188979272247
13.831 13.993 197569312145
15.183 15.161 420907516365
13.580 13.578 223338876052
13.975 13.993 661428815528
12.616 12.608 403728043334
15.109 15.143 463856634611
11.417 11.404 558346822146
14.689 14.715 661427737985
16.351 16.414 566936788975
14.258 14.292 661427705220
14.902 15.016 661428510345
13.078 12.975 661427786123
11.874 11.871 128849099062
13.735 13.734 661425465787
15.427 15.477 661427997359
15.906 15.877 429497680991
15.324 15.370 266288696179
15.560 15.666 661428389447
15.125 15.125 661428554582
17.513 17.704 661427747595
13.581 13.583 403727870219
15.836 15.750 661428610177
14.633 14.622 635655870849
15.777 15.932 455267347410
11.041 10.144 489626963078
15.988 15.451 661427863598
14.350 14.357 481037009516
15.380 15.460 661427816625
14.920 14.918 506806247051
15.592 15.654 627066197677
14.487 14.492 326417875972
15.346 15.363 609886128672
15.528 15.631 223338924599
15.348 15.439 429497152816
15.225 15.221 661428799060
14.589 14.637 171798978963
14.609 14.725 360777806115
14.204 14.209 266288102694
14.476 14.537 249108536110
15.112 15.215 386547126587
14.780 14.899 300648390482
15.434 15.427 231929200916
14.853 14.956 257698087704
15.299 15.334 541166383740
15.679 15.777 661427887919
14.237 14.236  68720236250
12.267 12.268 661428743351
13.097 13.068 481036704502
15.451 15.202 558346025289
14.670 14.659 343598267890
15.907 15.970 274878520000
14.639 14.638 558346286625
13.140 13.114 206159276823
15.011 15.035 661428574490
14.753 14.716 661428584788
16.130 16.247 309238784214
13.558 13.609 549756393819
17.006 17.041 661428495841
14.067 14.063 661428934680
12.910 12.911 137439229184
15.989 15.605 661427728965
15.752 15.768 661427763768
14.776 14.773 661428436709
14.466 14.433 206158491891
14.802 14.813 274878152762
12.125 12.115 223339290198
13.817 13.949 369367279915
14.670 14.669 661427867325
12.299 12.441 455266859916
14.506 14.615 309237730887
14.581 14.687 360777425432
15.667 15.741 661428453478
13.286 13.117 214748826157
13.922 13.956  42950075772
15.000 14.998 661427636193
15.383 15.524 566936701789
13.267 13.248 317828523522
15.004 15.155 661427754059
15.236 15.278 661428815530
15.315 15.361 661428692357
14.097 14.112 661428850333
12.464 12.495 661428386999
13.548 13.543 420906862049
15.373 15.492 137440267493
12.280 12.348 206158518282
13.624 13.596 532576981060
14.584 14.634 386548271699
15.040 15.083 171798928854
14.308 14.434 386547268784
14.745 14.980 661427737988
16.070 16.156 352187988858
14.761 14.757 180389495865
15.539 15.691 661425219751
17.821 17.607 661427923608
12.465 12.454 489627217396
14.798 14.813 309238364305
14.898 14.887 661427630595
15.857 15.957 661428569893
 7.420 15.051 661427814077
10.723 10.703 154619378283
15.381 15.381 506806462988
15.828 15.893 274878519827
15.068 15.093 661428000216
15.001 15.070 214748965205
13.150 13.186 661428545563
18.860 16.861 661428322168
15.548 15.548 326418561949
15.863 15.818 661428382576
12.033 12.029 506806604793
15.074 15.073 661427728279
14.323 14.301 403727854050
17.312 17.377 661428298640
15.253 15.331 403728038051
15.623 15.744 463856546266
13.534 13.643  94489796432
14.299 14.390 472447567414
15.317 15.364 300648537989
15.536 15.527 326418474188
14.757 14.877 386547343699
14.289 14.342 472447435516
15.251 15.303 661427786127
14.199 14.368 300647987227
14.356 14.395 541166626655
12.115 12.165 137440357019
13.803 13.801 661427694042
14.797 14.888 128850395182
14.846 14.932 661428592527
14.002 13.999 206159228588
15.573 15.701 661427707785
14.560 14.544 180389056637
13.430 13.421 661428907617
13.836 13.904 661428716986
14.929 14.928  60129659851
14.372 14.363 661427633047
15.747 15.814 661428446320
14.458 14.603 498216381934
13.787 13.827  25770950941
14.652 14.791 420907983930
14.392 14.393  17181214213
15.676 15.628 403727319414
14.595 14.584 455266741640
14.789 14.796 609885521617
17.240 17.212 661428470239
16.303 16.352 661428747090
14.477 14.598 661427736017
13.965 14.085  85900661891
15.083 15.061 661427756611
13.793 13.940 369367542324
14.955 15.106 197569420406
14.442 14.425 661428712563
15.671 15.665 661428755515
14.684 14.777 661428324032
14.076 14.182 489627246317
15.441 15.502 412318071468
16.222 16.329 146029408820
15.693 15.712 326417519122
15.907 15.980 223339129786
13.548 13.661 163209058681
15.758 15.783 661427600393
13.392 13.392 584115695006
12.842 12.860 661428265988
15.596 15.677 661428333742
14.876 14.849 661428782581
13.517 13.600  77310041675
14.987 14.972  77309757389
15.432 15.534 661427854580
14.928 14.967 403727047584
15.534 15.561 335008242247
14.361 14.502 206159852163
14.980 15.039 523987162129
15.720 15.712 549756617415
16.119 16.182 274878371738
16.081 16.167  34359829083
15.750 15.749 661428941833
13.455 13.585 386547501677
14.582 14.614 661428834165
15.103 15.089 523986796921
14.907 15.168 661427833399
14.272 14.381 506806263915
14.394 14.472 661428556450
13.205 13.204 661428599402
15.713 15.845 661427736018
15.416 15.421 566936007205
14.924 14.941 661428717575
13.145 13.141 377957663992
13.679 13.678   8591386791
15.367 15.175 661427891934
11.523 11.517 661428930949
15.323 15.397 489627260626
15.328 15.386 661427664528
14.180 14.277 249109021849
14.192 14.225 481036470617
17.449 17.496 661428046319
13.689 13.690 541166319326
15.247 15.231 300647812379
15.205 15.222 180389570094
15.801 15.765 661428656282
15.573 15.670 360777357681
15.526 15.536 644245622740
15.636 15.791 661427723270
14.596 14.736 661427736706
16.004 15.969 335008545568
14.396 14.366 541165926650
14.983 15.016 661428815534
15.192 15.318 523986936177
14.916 14.866 661428080534
14.888 14.883 403727822674
15.117 15.175 661427734843
15.281 15.273 523986650303
13.200 13.198 661428560462
15.045 15.042 584115651468
13.335 13.334 661428092007
15.416 15.481 377957873943
14.426 14.460 661428440724
14.476 14.481 283468021243
14.256 14.433 188979834657
15.140 15.203 266289024817
15.096 15.198 661428612046
15.189 15.192 326417722898
14.830 14.942 249108329304
15.528 15.511 584115879187
14.692 14.690 661428906344
15.148 15.281 661427812208
16.172 16.216 661428585380
14.152 14.119 661428402096
15.370 15.469 257699111416
15.453 15.479 661428937136
14.086 14.087 575525962738
13.384 13.378 661428606172
14.686 14.768 652835839531
15.545 15.581 283468006348
15.130 15.133 661428496434
15.827 15.820  94489557557
13.811 13.844 661428470929
14.453 14.512 326418686004
15.006 15.016 661428373558
14.879 14.873 661427618841
15.773 15.873 661428815535
15.723 15.757 661427904990
14.829 14.940 317828072528
15.159 15.209 661427694733
15.326 15.376 188978704443
14.249 14.294 317828850765
13.840 13.835 455266554050
15.403 15.486 661427668265
14.645 14.731 292058830748
14.675 14.675 661427618154
14.650 14.708 661427685711
15.462 15.562 395137090280
13.253 13.254 420907420552
15.081 15.154 661427555686
15.269 15.268 601295510267
17.398 17.471 661428195675
16.081 16.085 661427881639
15.894 15.965 317827790569
14.951 14.984 489627348701
15.289 15.289 661427935095
12.984 13.152 163209809855
13.664 13.713 403727037977
16.216 16.277 661428337480
14.355 14.388 498216573166
15.523 15.607 214749773482
15.499 15.632 292058765444
16.926 16.929 661428066915
14.460 14.544 403727417386
15.633 15.666 412317999186
14.290 14.285 566936405348
15.138 15.157 661428044458
14.357 14.522 309237759536
13.843 13.994 395137344078
12.606 12.591 463856532925
15.758 15.843 584116106713
12.147 12.151 661428928115
15.060 15.038 489627455692
15.521 15.526 317827833130
14.775 14.885 360777449080
12.571 12.547 661427653645
15.612 15.641 137439595644
16.181 16.288 369367392098
14.472 14.467 661428617746
14.075 14.158 257699070719
13.869 13.867 661428828981
13.912 13.908 429496971970
15.648 15.761  34359943903
16.057 16.017 661428392190
15.977 16.047 661428109487
15.401 15.482 326417693673
13.129 13.127 455267116286
14.220 14.211  68719552930
15.328 15.455 652835179859
14.263 14.383 317828412124
12.482 12.490 214749623540
14.947 14.926 652835779515
13.512 13.531 661428704132
15.216 15.258 395137313974
15.078 15.103 661427843699
15.042 15.004 111670181923
14.670 14.708 163209590174
13.838 13.841 661427734158
15.438 15.429 627065665951
14.592 14.581 661428492012
15.010 15.004 343598053514
15.177 15.168 386547245735
15.258 15.378 438087286382
16.868 16.853 661427695322
13.000 12.979 515396648201
14.313 14.307 532576485655
15.689 15.688 661427870755
15.787 15.875 558346033720
14.859 14.853 283468553835
13.764 13.847      1308083
12.912 13.038 627065523069
14.987 14.977 180389357401
16.110 16.107 661428407797
15.151 14.940 661427554402
15.713 15.743 223338348583
15.958 16.059 214749710615
17.276 17.404 661428428291
15.323 15.405 661427592353
14.077 14.232 661428927529
13.157 13.327 249109366849
15.526 15.647 266289104744
15.722 15.749 661427819094
15.207 15.344 335007724550
14.486 14.485 661427688861
16.212 16.298 309238066002
15.644 15.686 618475829052
14.805 14.890 438086933120
11.112  9.984 532576744739
13.252 13.367 240518520611
15.289 15.372 661428712568
13.801 13.791 360778244597
14.069 14.055 309238430203
16.091 16.041 661428136544
13.759 13.770 661427681988
12.908 12.924 369368065728
15.940 16.045 472446855253
14.943 14.998 661428739349
15.730 15.732 627066264165
14.625 14.617 558345837285
13.944 13.988 661428774151
14.817 14.800 661428385720
17.149 17.325 661428489288
11.753 11.855 335008196954
13.394 13.560 446677607303
13.949 13.934  25771031290
15.476 15.471 575526175670
14.216 14.345 584115603223
14.808 14.865 206159797849
15.402 15.466 661427727698
15.520 15.517 481037213887
14.723 14.731 343598302301
13.095 13.040 661428783861
14.076 14.219 498216355471
13.516 13.626 292058979132
15.549 15.548 661428388181
15.239 15.346 515396221419
15.153 15.144 412317381763
15.155 15.142 575526618923
14.145 14.126 609886300279
13.374 13.383 661428649815
12.900 13.066 498217244934
14.546 14.529 163209267361
15.927 16.010 317828797624
15.365 15.357 541166085440
14.330 14.383  42949816984
12.863 12.931 661427556964
15.233 15.277 661428570076
15.723 15.701 300648883855
14.279 14.316 661427655510
13.633 13.670 446676878769
14.871 14.885 300648691251
15.790 15.825 343597542975
14.134 14.131 197569646268
16.278 16.272 249108637227
12.598 12.608 523986426737
16.022 15.996  60129999156
12.068 12.110 188978759569
15.283 15.364 532576943118
16.312 16.301 206159302910
13.144 13.142 592706351435
15.646 15.695 395137456072
13.576 13.577  25770364627
15.338 15.351 661427852713
16.756 16.786 661428234504
13.539 13.586 661428593121
14.229 14.244 317827681719
15.979 16.041 429497592643
13.873 13.850 163209642448
15.838 15.827 661427976875
14.087 14.082  42950531379
16.118 16.222 171799459310
14.302 14.312 661428566753
15.599 15.676 489626554750
15.319 15.369 300648300568
15.329 15.418  77310202108
14.567 14.584 661427874493
14.265 14.264 661427609136
15.831 15.915 661428820138
14.563 14.718 498217024688
15.159 15.158 300647784433
15.251 15.628 661427952545
15.938 16.035  17181166372
15.597 15.683 661428251273
14.215 14.361        67657
15.341 15.337 661427962842
15.726 15.797 661428598820
15.456 15.575 420907793894
15.099 15.228 343598202481
15.589 15.620 661428044461
14.251 14.283 601295628549
14.015 14.013 661427665809
13.144 13.195  85899758702
14.940 14.960 661425330064
15.140 15.138 463857574794
15.280 15.324 309238372060
14.704 14.696 438087064265
15.629 15.674 661428602441
16.119 16.171 541166985968
16.231 16.233 317827931790
15.285 15.335 541166852794
13.867 13.867 601295667775
15.382 15.398 661428593122
13.849 13.845 635655748296
14.499 14.491 206159110308
14.821 14.882 661428686492
14.655 14.679 661428402789
14.566 14.573 661427632467
15.464 15.473 274878924438
15.164 15.224 661428589111
15.295 15.352 627065865608
13.198 13.171 506806339835
15.013 15.139 180388800763
15.239 15.281 661428350508
12.841 12.841 154619853897
15.264 15.312 120259164598
13.341 13.405 661427964706
14.561 14.689 618475730784
14.717 14.873 266288422784
14.894 14.983 644245766805
14.386 14.455 661428738076
14.586 14.644 283468519623
15.710 15.730 601295875175
14.274 14.256 274878504528
16.341 16.457 661428890844
14.877 15.013 197568590771
13.389 13.364 584115899787
14.908 15.012 661428247263
14.861 14.881 377957920521
15.819 15.812 515396396969
15.040 15.123 549756956132
14.832 14.784 661428149992
15.367 15.449 171799145107
15.633 15.780 111670595276
13.623 13.601 120260494644
14.836 14.853 257698763570
15.254 15.252 661428172625
14.126 14.210 661428654416
14.914 14.784 326418563133
15.447 15.467 446676844143
15.031 15.084 601295877726
15.104 15.103 661428120651
16.104 16.096 103080079304
14.546 16.672 661428271181
15.134 15.229 575526025043
14.952 14.938 377957671736
13.591 13.620 661428156454
14.198 14.272 300648959083
12.642 12.642 541166702165
14.110 14.235  77310288710
15.970 16.017       543724
15.431 15.442 429497677580
15.335 15.367  60130311395
15.469 15.525 601296412492
14.397 14.382 317828531967
15.311 15.345 266288993215
15.044 15.107  25770109579
15.507 15.648 120260544365
14.582 14.572  25770029654
15.029 15.081 661427692876
14.602 14.611 661428480544
14.710 14.754 188979723947
16.071 16.148  17180660421
12.876 12.857 472447509576
11.517 11.521 609886065519
14.642 14.715 481036505449
14.580 14.531 661428050337
13.818 13.817 506806731690
14.523 14.648 661425376853
17.626 17.730 661427905584
14.074 14.113 661427541659
13.096 13.134 197569166342
13.652 13.682 257698940867
13.157 13.151 266289171618
15.552 15.647 661428084277
14.232 14.276 403727189788
12.515 12.365 523986797517
14.894 14.899 661427733575
14.146 14.210 292058690811
13.986 13.973 661428682070
15.816 15.921 146029351547
15.535 15.580      1197074
15.405 15.502 395137673184
15.289 15.355 197568799172
13.483 13.521 558346057368
14.563 14.454 661427875083
13.122 13.116 498216806474
13.334 13.320 584115578424
14.741 14.740 661428141147
13.979 14.107 266288048288
15.740 15.747 661427898816
15.911 15.904 661428039865
15.432 15.481 661428463099
14.776 14.922 274878014304
12.009 12.010 541166382478
15.561 15.543 214748417830
15.454 15.455 661427846842
14.960 14.913 481037559475
14.914 14.917 661427824385
15.527 15.587 601295506262
13.324 13.385 635656176464
13.966 14.038  25771154859
16.108 16.254 377957762547
15.023 15.097 661427735439
14.771 14.772 309238396393
15.405 15.491  42950077647
24.276 31.141 661427788698
14.900 14.902 360777385333
15.124 15.210 498217377424
14.809 14.786 661428288354
15.513 15.555 661427906860
14.353 14.410 558345785009
14.903 14.967 661427542935
15.364 15.462 661428481133
15.373 15.430 661427927355
15.958 16.039 326417810567
15.302 15.463 360777885856
15.706 15.729 343597878266
14.813 14.810 377957142984
13.197 13.340 395137038029
15.155 15.201 661427793297
15.858 15.888 532576353075
15.264 15.315 661427616299
15.907 16.001 369367685805
15.329 15.453 661428745228
12.964 12.938 558346659586
14.783 14.781 661428010525
14.934 14.996 369367558918
15.008 15.114 592706216805
15.591 15.680 257698323756
15.207 15.274 584116190359
16.316 16.433 403726985194
16.242 16.275 274878753707
17.676 17.297 661428276195
15.256 15.162 661424994377
12.667 12.856 429497340323
13.381 13.380 661427857729
13.929 13.961 661428512223
15.619 15.697 446676691456
15.387 15.371 532576984211
14.114 14.049 618475589982
16.116 16.215 317828562761
13.390 13.530 249108902199
14.661 14.756 231929165830
12.921 13.049 532576609423
14.820 14.892 111670462793
14.742 14.718 661428436722
15.092 15.091 292058315338
15.277 15.337 661428745229
15.564 15.581 463857130558
14.546 14.343 661427844981
14.937 15.096 326418315923
15.066 15.180 609886081005
14.357 14.471 274878977003
14.817 14.903 309238784916
15.586 15.581 463857714043
13.056 13.058 403727287061
14.615 14.605 661427745738
15.156 15.173 128849838777
14.547 14.575 661428380716
14.911 14.904 206159267816
15.201 15.209 541166142316
15.311 15.364 549756338436
17.163 17.256 661427882235
13.455 13.461 154619807516
14.685 14.772 455266854231
15.406 15.404 206158518296
16.148 16.248 652835723126
15.085 15.248 386548006355
13.035 13.036      1183044
14.893 14.988 120260429641
15.334 15.420 481037485427
14.506 14.522 661427708385
14.985 14.955 661428603721
14.029 14.029 352187545219
11.460 11.363 137439063063
15.496 15.549 661427713671
15.881 15.933 618476044815
13.422 13.421 111669704063
15.006 15.017 103080718498
13.382 13.384 661428374155
13.114 13.190 652835276550
12.311 12.291 661427962848
12.892 13.019 231928778067
15.499 15.652 111669798401
15.260 15.288 412317251047
15.733 15.690  34360530143
13.087 13.265 386547685560
16.033 16.036 661428496444
14.445 14.120 661428380717
16.144 16.207 163209758869
13.778 13.923 558346418149
15.649 15.670 377958331246
15.055 15.101 566935859706
15.124 15.152 661428652558
12.558 12.554 395137137275
15.352 15.497 283467861583
13.538 13.584 214749618263
14.807 14.894 463857076828
13.810 13.807 661428831029
14.276 14.367 266288958417
12.691 12.676 661427554410
14.681 14.782 360777790626
14.045 14.039 326418625019
13.838 13.749 360777826726
15.377 15.372 627065406487
15.603 15.643 566936302388
15.060 15.153 120260183592
15.542 15.540 386547974160
17.516 17.630 661427947265
12.871 12.868 498217362807
17.674 17.778 661428414267
15.046 15.048 206158718638
14.633 14.643 601295569812
14.750 14.804 292059061034
15.164 15.171 661427825664
15.298 15.353 661427908727
13.089 13.087  85900177278
12.154 12.268  77310281154
15.757 15.810 386547150511
15.097 15.096 463856537946
14.682 14.691 661427971183
15.868 15.877 231928743540
14.639 14.634 661428486148
14.799 14.812 661427633060
16.263 16.361 661428546853
14.750 14.749 206159217707
14.352 14.463 146029271627
14.942 14.930 661428444471
15.199 15.219 661428735621
15.694 15.754 661428770424
15.694 15.756 661427634336
14.534 14.481 171799929636
15.266 15.375 661427892534
14.027 14.014  94489747611
15.635 15.702 472447327962
15.590 15.612 360777545874
15.094 15.081 661428365822
14.239 14.252 661427602957
15.917 15.976 661428617069
15.698 15.734 317828737224
13.948 13.950 635655238170
12.818 12.842 223339361107
14.340 14.330 386547835104
14.835 14.852 661427953828
15.427 15.545 566936739470
15.080 15.160 335008349653
15.725 15.797 661427790840
15.082 15.203 360777671487
14.765 14.889 266288317673
17.127 15.740 661427797027
16.488 16.570 163209919995
14.576 14.573 223339561458
15.480 15.510  60130805352
16.181 16.293 223338899804
15.931 16.019 335007993643
14.848 14.870 661428461919
15.088 15.145      1308093
12.395 12.300 438086979918
15.431 15.552 661428033584
16.529 16.576 429497557849
14.719 14.708 661428649824
15.022 15.034 223339288067
14.706 14.706 661428479688
14.378 14.516 163209033778
15.523 15.523 111669872042
14.010 14.007 214749196195
15.067 15.142 584116569597
15.636 15.623  51539891397
14.343 14.344 386548274166
15.516 15.518 249108143972
14.548 14.678 446677110901
14.795 14.926 240519307427
14.707 14.696 274879132364
13.084 13.098 661428613334
13.428 13.605 249109333507
15.056 15.073 661427652381
15.019 14.985 249108987519
13.561 13.555  60129646421
14.348 14.351 661428540569
13.743 13.839 481036544681
14.638 14.738 240519175231
15.298 15.317 661427984620
13.661 13.775 180389647297
13.709 13.802 120259957453
15.792 15.927 661428484287
14.082 14.079  17180402918
14.026 14.039 661428908908
12.003 11.052  94490116835
14.479 14.283 661427576880
13.835 13.827  85900126581
14.852 14.822 661428706007
15.671 15.758 309238686961
14.393 14.378 661428633241
14.841 14.924 128849883193
14.997 15.043 661428539009
14.583 14.693 292058402416
15.437 15.557 575526312475
14.449 14.441 309238803161
15.873 15.941 661428469391
14.237 14.202 335007885389
15.265 15.366 369368168020
15.340 15.316 661427709664
12.805 12.962 644245202157
14.945 14.985 386547440399
12.450 12.418 197569757681
15.307 15.348 249108956728
15.695 15.734 661427549815
15.891 15.967 326418203249
13.593 13.705 438087276097
14.860 14.863 352187936204
15.052 15.091 661427766237
15.327 15.311 171798967400
15.140 15.139 661428110362
10.488 10.391 326417655735
14.063 14.153 395137390466
12.503 12.483 661428884291
13.783 13.789 463857154893
14.534 14.547 661427632476
15.025 15.039 661427592365
15.939 16.021 386548001349
13.947 13.946 644246039761
14.816 14.868 661428714442
14.759 14.129 661428742096
14.665 14.715  25770566850
15.123 15.107 481036545270
14.518 14.602 601295837233
15.207 15.335 386547322524
15.088 15.084 489627406182
14.946 14.935   8590102227
15.114 14.947 661428259432
16.110 16.214 120259356513
16.139 16.133 661428789471
15.557 15.579  77310199095
15.395 15.467 661428436040
15.484 15.498 661427748891
14.911 14.891 214748889722
15.754 15.747 223338482632
14.568 14.567 566935984735
12.991 13.117 661428950871
14.796 14.794 292058837636
12.999 13.161 515397159453
15.567 15.526 661427817921
14.774 14.768 661427885389
15.472 15.492 661427547266
13.427 13.428 412316965081
15.074 15.175 661427625318
14.708 14.734 661427692885
15.177 15.155 266288582336
26.141 35.765 661427786145
17.346 17.398 661427954419
13.697 13.738 472447516734
13.159 13.201 300648102789
15.469 15.461 403727631361
14.804 14.793 661428816138
14.517 14.553 197568739460
15.092 15.200 420907314174
15.430 15.523 446677359805
15.629 15.618 661428843891
15.431 15.498 661428545582
15.936 15.969 386547838256
15.438 15.452 661428242262
15.037 15.040 661428027016
10.287 10.208 386547625158
14.731 14.844 455266842765
15.992 16.108 661428626782
13.915 13.923 661428203724
14.296 14.230 661428271191
14.418 14.414  77310220163
13.617 13.678 661427767514
15.463 15.451 549755954789
10.550 10.414 377957858376
14.390 14.417 335008313167
14.796 14.788  34360267055
17.302 17.342 661428014269
15.022 15.147 429497750631
14.964 14.961 661427678578
14.451 14.468  42950336739
15.630 15.641 661428597557
15.529 15.606 618476058167
12.943 13.051 575526105666
14.654 14.751 627065445709
15.161 15.129 223338985607
14.172 14.225 661427652385
13.252 13.299 231929403051
15.025 15.143 283468297217
13.073 13.131 292058678386
13.588 13.706 206159783141
13.970 13.931  60130152144
17.256 17.317 661427949821
12.644 12.763 592705605753
15.046 15.048 171799564440
15.554 15.688 352187894233
15.306 15.300 489627072463
13.070 13.040 644245225205
14.947 14.974 455267459425
15.620 15.387 309238690976
14.054 14.072  68720702168
14.144 14.139 343598465005
14.932 14.924  94490051122
14.796 14.805 661427627192
15.859 15.855 541166697968
14.325 14.308  51540904116
14.096 14.172 566936123913
13.463 13.420 309238175558
14.987 14.989 661428736902
15.661 15.714 661428092024
14.948 15.060 137439196244
14.457 14.552 360778080339
15.341 15.457 575526031616
15.032 15.018  94490234017
15.451 15.478  85899701042
15.212 15.289 661427727014
13.613 13.584 377957493864
14.600 14.619 661427761917
14.873 14.983 317828409404
14.766 14.830 146029470010
14.457 14.614 223339695224
14.014 13.879  77310326282
14.421 14.548 584116429269
15.429 15.427 652835901017
14.459 14.480      1250219
14.736 14.778 661428781315
14.002 14.022 180389789497
10.763 10.780 266288409763
15.502 15.492 566936189920
14.330 14.448 558345814932
14.773 14.769 558346181118
15.225 15.396 292058066560
15.277 15.203 661427740735
15.798 15.818 661428596970
15.234 15.273 412317281946
13.914 14.053 326418528342
14.375 14.428 661427719278
14.040 14.053 566935849416
15.647 15.720 661427538934
14.347 14.476 566936330726
13.692 13.836 335008061922
14.103 14.084 309237783470
16.195 16.310 146029924846
14.109 14.067 266289087006
15.575 15.562 429497715830
14.871 15.041 549756317262
15.203 15.009 661427660123
15.588 15.635 618475354426
14.286 14.288  34360322751
15.567 15.617 317827605153
11.713 11.705 661427723977
15.613 15.717 481036871227
14.276 14.388        81979
15.376 15.420 661428407115
13.764 13.814 163209671390
11.524 11.515 463856507061
14.772 14.839 661427878920
15.406 15.405  17180796068
13.393 13.500 403727315011
15.365 15.430 661428456639
14.691 14.779 661428574504
15.514 15.595 343597767560
14.750 14.757 661428799085
14.129 14.319 446677709013
13.344 13.427 223338622579
15.432 15.574 489627395692
15.389 15.401 386547721257
14.952 14.963  25770986078
15.890 15.877       563644
15.270 15.336 412317842388
15.234 15.319 360778174986
13.508 13.556 438087491339
13.929 13.915 661428598835
14.948 15.024 558345819945
15.885 15.958 523986378207
14.145 14.205 463856728595
15.244 15.242 309238611939
15.110 15.112   8590006136
14.766 14.885 180389403403
15.935 15.871 300648543885
15.066 15.051 661427743885
16.421 16.484 515396257925
13.374 13.533 575526636983
16.893 17.040 661427937664
15.268 15.395 326417562380
15.780 15.833 515396509171
15.655 15.772 541166501240
14.923 14.916 231928456812
15.271 15.324 463856501464
14.527 14.706 386547747450
13.284 13.288 661427918345
15.706 15.777 317828625240
15.568 15.681 154620115455
24.867 15.111 661428302284
15.023 15.019 231929559283
14.071 14.154 549756209696
13.100 13.083 300647991260
14.596 14.584 180389308593
15.167 15.225 549756254796
15.897 15.888 661427846855
15.908 16.022 515396907302
15.977 16.030 661428594412
17.140 17.175 661427982077
15.867 13.084 661428339362
14.180 14.163 661427701511
11.481 11.531 274878497096
11.233  9.848 532576919216
15.012 15.001  85899691826
11.777 10.011 455267136201
15.735 15.774 498216385692
15.523 15.569 171798993885
15.349 15.441 618475407297
15.534 15.688 188978853808
14.918 14.918 472447503991
14.962 14.952 274879104030
13.541 13.547 523986076173
15.047 15.008 438087781902
14.663 14.690  17180523939
13.990 14.142 549756865338
13.901 13.904 584116494279
14.604 14.637 231929430111
14.217 14.221 309238546636
14.740 14.776 661427838421
14.849 14.951 455267341839
14.755 14.674 292059011620
12.929 12.903 661427708396
15.491 15.503 661427750348
13.261 13.249 266288582341
15.572 15.594 661427685731
14.841 14.961      1160698
15.064 15.057 309238346983
14.604 14.740 498216845704
14.181 14.176 223338715940
15.561 15.667 635656180489
14.320 14.349 661428745240
15.221 15.223 481036666290
15.210 15.292 369367231978
15.110 15.196 661427604141
15.574 15.694 429497614727
16.425 16.350 661427915896
14.466 14.467 661428555885
15.452 15.506 386547373917
15.718 15.617 661427735452
13.464 13.586 584116359645
15.041 15.018 661427835971
12.183 12.175 661425505228
14.005 13.987 489627161404
15.239 15.232 661428601182
14.638 14.763 412318017369
14.641 14.645 446677352937
13.733 13.740 446676806208
15.080 15.255 197568785841
14.736 14.510 661427887258
15.281 15.389 292057913652
14.544 14.540 661428243543
12.794 12.791 197569188127
15.675 15.669  94489703394
15.073 15.227 386548273587
15.777 15.696 661427781828
14.077 14.198 163209540770
13.948 14.100 584116168317
16.552 16.535 661428482422
13.040 13.039 455267256629
14.619 14.632 601295457831
11.931 11.971  68719656508
15.617 15.619 472446535193
15.434 15.520 309238166540
14.201 14.208 661428842612
15.045 15.203  34360674213
14.759 14.890 446676773944
15.526 15.632 223338312102
15.600 15.630 317828456381
14.338 14.337 661428344650
14.542 14.561 661427549823
13.885 13.872 661428229923
14.636 14.619 661427591785
16.467 16.493 163209998347
14.514 14.497 661427551971
14.945 15.099 429497411927
11.976 11.979 661427828813
13.960 13.959 661428694246
15.773 15.835 661427849308
14.472 14.615 661427608566
15.334 15.458 343597480415
14.612 14.715 438086798209
12.956 13.068 240519190824
13.912 14.022 120259737205
15.388 15.395 661428602459
15.615 15.622 429496854016
12.504 12.643 489626418171
16.110 16.203 523986259757
15.448 15.573 541166407010
13.439 13.592 472446439786
14.919 14.920 661428247968
13.639 13.628 498216875222
13.932 13.930 412317183992
15.412 15.406 661428599426
14.875 14.997 661427678584
15.160 15.155 661427736041
15.156 15.247 429497502737
14.414 14.565  17181192859
15.465 15.465 137440371352
15.237 15.334 635655964825
13.494 13.488 317828410282
14.907 14.887 566936566884
15.098 15.076 472447329149
14.896 14.926 661428356811
15.139 15.139 661428399773
13.349 13.318 395138185704
15.474 15.435 661427852044
14.691 14.671 403727386309
14.440 14.548 489626861402
15.640 15.658 661428592552
15.862 15.837 249108608317
14.683 14.670  17180995825
13.061 13.059 661428181664
13.727 13.733 240518474647
15.049 15.169 317827802360
11.854 11.967 661425224377
15.305 15.291 283468770965
15.376 15.423 180389360158
15.467 15.474 472447400327
14.418 14.556 481036357099
15.122 15.110   8591273539
14.330 14.326 274877967229
